sym,t,dirn,fade_bps,signalled,rv,tier
SKR,1785164400000,-1,41.35746901500349,0,0.0033873121955377,MID
MON,1785165300000,-1,27.12940827817769,0,0.0043535016137719,HIGH
FET,1785165300000,-1,16.32045303131144,0,0.0028004286777793,MID
CHIP,1785165300000,-1,-277.8857763463405,0,0.0053616379081906,MID
RESOLV,1785165300000,-1,47.68363979255025,0,0.0045632196068384,LOW
IOTA,1785165300000,-1,24.112516945323023,0,0.0032973155652891,LOW
MET,1785166200000,-1,-243.52478134110905,0,0.0067263965184425,MID
INJ,1785166200000,-1,13.4470260029568,1,0.00386983460288,HIGH
ZEC,1785166200000,-1,89.97328567591579,0,0.0044374049793118,HIGH
IOTA,1785166200000,-1,36.59857324224629,0,0.0032914552679128,LOW
SKY,1785166200000,-1,44.35568003110003,0,0.003654677638608,MID
HBAR,1785166200000,-1,76.81186154185372,0,0.0022890159553928,MID
CHIP,1785166200000,-1,66.44968672152191,0,0.0053847871216091,MID
HYPE,1785167100000,-1,47.86133319398749,0,0.0035967104985906,HIGH
RESOLV,1785167100000,-1,12.401931165214291,0,0.0045331477155889,LOW
DYDX,1785168000000,-1,60.23321407771002,0,0.0040136751135403,MID
PENGU,1785168000000,-1,59.79953726656725,1,0.0051567935984341,HIGH
MELANIA,1785168900000,1,213.69626998223785,0,0.0036309838867195,LOW
STBL,1785168900000,-1,136.77688610608837,0,0.0062714869786089,MID
MELANIA,1785169800000,1,110.23425336164055,0,0.0036470941210455,LOW
GRIFFAIN,1785171600000,1,51.46865273454916,1,0.0044708506222888,MID
RESOLV,1785173400000,-1,102.99437092041444,0,0.0048056212910556,LOW
EIGEN,1785173400000,-1,40.90243902439083,0,0.0047058440400873,MID
0G,1785173400000,1,63.29834254143682,1,0.0052187100851978,MID
LINEA,1785173400000,1,53.02240896358593,0,0.0036540792690416,LOW
REZ,1785174300000,1,208.18932938125303,0,0.0055402621776076,LOW
HYPE,1785175200000,-1,83.49543740971703,0,0.0037351175915288,HIGH
NEAR,1785176100000,-1,-417.5018555523836,0,0.0034447662722945,HIGH
HYPE,1785176100000,-1,14.631708865223466,0,0.0037352527827634,HIGH
TRX,1785176100000,-1,11.652461918861396,0,0.0006518202168982,HIGH
PURR,1785176100000,-1,124.80451221798624,0,0.0060905263746004,MID
POL,1785177000000,-1,56.52460932776143,0,0.0020919497404328,HIGH
PURR,1785177000000,-1,203.58164068650728,0,0.0061121355250743,MID
NEAR,1785177000000,-1,51.06960023008384,1,0.0035227328704093,HIGH
HYPE,1785177000000,-1,44.86300544220029,0,0.0037695731080721,HIGH
EIGEN,1785177000000,-1,65.829891838742,0,0.0047280374120318,MID
RENDER,1785177000000,-1,23.326728557572576,0,0.0029900273133371,MID
kFLOKI,1785177900000,-1,-339.29145259224595,0,0.0039298008226869,LOW
PURR,1785178800000,-1,72.73362003541727,0,0.0060837081264337,MID
FIL,1785179700000,-1,36.65040627704959,0,0.0035559684704292,MID
UMA,1785180600000,1,158.22531237404286,0,0.0031581540549172,LOW
UMA,1785181500000,1,121.00661368606292,0,0.0032416237040137,LOW
KAITO,1785182400000,1,-178.35507418868528,0,0.0072111519571296,HIGH
REZ,1785186000000,1,958.6026711185297,0,0.012915826744665,LOW
KAITO,1785186000000,1,133.98630136986176,0,0.0071233644643529,HIGH
BANANA,1785186000000,1,108.39227297628663,1,0.004617880129453,MID
ATOM,1785186900000,-1,-217.8921782252608,0,0.0027216810275423,MID
UNI,1785186900000,-1,-93.12352223930512,0,0.0041273670819719,HIGH
STABLE,1785187800000,-1,-351.2939632545936,0,0.002710015263655,LOW
RUNE,1785187800000,1,71.06069364161861,0,0.0031789662899324,LOW
FIL,1785188700000,-1,-253.4919876300261,0,0.0036443837186867,MID
STABLE,1785188700000,-1,-368.54621848739606,0,0.0026699416093104,LOW
OP,1785189600000,-1,-271.97321428571377,0,0.0039133072833317,MID
FIL,1785189600000,-1,42.030420236868856,0,0.0036346596573493,MID
FET,1785189600000,-1,-455.05757145753097,0,0.002983436989921,MID
TIA,1785189600000,-1,-152.15538516832348,0,0.0038562663295019,MID
DOT,1785189600000,-1,-175.53278122843426,0,0.0027731549227765,HIGH
NEAR,1785189600000,-1,-376.9403089072118,0,0.0037743393602857,HIGH
VIRTUAL,1785190500000,-1,-274.3445060050253,1,0.0040102220088448,HIGH
S,1785190500000,-1,-178.27173913043407,0,0.0035582572460425,LOW
STABLE,1785190500000,-1,201.71961711898763,0,0.0054034208373842,LOW
kFLOKI,1785190500000,-1,-84.90866231725417,0,0.0039512905209643,LOW
NOT,1785191400000,-1,-176.41040462427696,0,0.0031326708823879,LOW
TIA,1785191400000,-1,103.3700461949916,0,0.0039539750197662,MID
BIGTIME,1785191400000,-1,-278.2145054233447,0,0.0036105792559709,LOW
POPCAT,1785191400000,-1,31.651201963569378,1,0.0038659832485167,MID
RESOLV,1785191400000,-1,31.735144523012337,0,0.006356418770548,LOW
OP,1785191400000,-1,-18.92718998862357,0,0.0041315094459455,MID
AVNT,1785191400000,-1,-410.7213884751983,1,0.0040825316803247,MID
SEI,1785191400000,-1,-64.61870254552245,1,0.00386741488412,MID
SUPER,1785191400000,-1,-134.74547689934028,0,0.0028921725562696,LOW
SUSHI,1785191400000,-1,9.180267965896755,1,0.0041595671691366,HIGH
AXS,1785191400000,-1,-142.7328289395903,0,0.003573454205978,LOW
STRK,1785191400000,-1,-280.4064171122986,0,0.0032954169751985,MID
BTC,1785191400000,-1,-100.37781032360594,0,0.0020805481208347,HIGH
ALGO,1785191400000,-1,-49.566496957655566,0,0.0026771790100151,HIGH
BERA,1785191400000,-1,-358.9114020220917,0,0.0044819059784556,LOW
GRAM,1785191400000,-1,-35.72652894252346,0,0.0024337370522317,HIGH
ICP,1785191400000,-1,-141.1098279519213,0,0.0026233762788337,HIGH
kLUNC,1785191400000,-1,89.55941717425061,0,0.0049162954818854,LOW
